"","ID","X","Y","anglerType"
"1135",709983,-101.644846,40.521125,"Walleye-Sauger"
"1136",709988,-101.638262,40.516048,"Walleye-Sauger"
"1137",709989,-100.419765,40.24114,"Bass"
"1138",709994,-100.164832,40.478045,"Catfish"
"1139",710008,-100.782895,41.136113,"Walleye-Sauger"
"1140",710020,-100.778121,41.124413,"Bass"
"1141",710034,-100.733515,41.263337,"Sunfish"
"1142",710037,-100.795115,41.1319,"Walleye-Sauger"
"1143",710047,-100.754547,41.130794,"Bass"
"1144",710049,-100.752348,41.142138,"Catfish"
"1145",710055,-100.754072,41.162364,"Bass"
"1146",710062,-100.745538,41.132188,"Walleye-Sauger"
"1147",710063,-100.784672,41.128103,"Walleye-Sauger"
"1148",710093,-102.071078,41.02149,"Walleye-Sauger"
"1149",710099,-100.387121,41.017614,"Walleye-Sauger"
"1150",710112,-102.400144,41.154148,"Walleye-Sauger"
"1151",710116,-99.988708,40.86653,"Bass"
"1152",710117,-99.850211,40.830513,"Walleye-Sauger"
"1153",710131,-99.979938,40.86945,"Walleye-Sauger"
"1154",710132,-100.118181,40.829504,"Walleye-Sauger"
"1155",710151,-100.071755,40.953551,"Walleye-Sauger"
"1156",710155,-100.16573,40.930258,"Sunfish"
"1157",710157,-100.157195,40.93787,"Walleye-Sauger"
"1158",710184,-101.810291,41.275657,"Walleye-Sauger"
"1159",710188,-101.946032,41.304844,"Catfish"
"1160",710192,-102.686095,41.362911,"Bass"
"1161",710193,-101.545004,40.847071,"Sunfish"
"1162",710200,-101.042172,42.028957,"Sunfish"
"1163",710214,-101.722325,41.128018,"Walleye-Sauger"
"1164",710250,-102.969648,41.129751,"Bass"
"1165",710272,-102.980861,41.127034,"Walleye-Sauger"
"1166",710282,-102.973605,41.10161,"Walleye-Sauger"
"1167",710287,-100.511106,41.478536,"Walleye-Sauger"
"1168",710296,-101.134592,41.159773,"Walleye-Sauger"
"1169",710318,-100.573191,42.911876,"Sunfish"
"1170",710320,-100.549249,42.877557,"Sunfish"
"1171",710361,-102.860965,42.099481,"Walleye-Sauger"
"1172",710368,-102.884308,42.1063,"Walleye-Sauger"
"1173",710385,-103.320218,41.757611,"Sunfish"
"1174",710390,-102.158191,41.927725,"Bass"
"1175",710398,-103.094169,41.66577,"Walleye-Sauger"
"1176",710409,-103.002328,42.827106,"Sunfish"
"1177",710411,-103.008765,42.832584,"Walleye-Sauger"
"1178",710442,-103.664733,41.824566,"Walleye-Sauger"
"1179",710498,-103.813639,41.94721,"Bass"
"1180",710930,-108.604172,43.214846,"Walleye-Sauger"
